TEAM,OPPONENT,TEAM_HOME,games_played,wins,win_percent
LOS_ANGELES_LAKERS,CLEVELAND_CAVALIERS,1,1,0,0.0
LOS_ANGELES_LAKERS,DALLAS_MAVERICKS,0,1,0,0.0
LOS_ANGELES_LAKERS,DENVER_NUGGETS,1,1,0,0.0
LOS_ANGELES_LAKERS,DETROIT_PISTONS,0,1,0,0.0
LOS_ANGELES_LAKERS,DETROIT_PISTONS,1,1,0,0.0
LOS_ANGELES_LAKERS,GOLDEN_STATE_WARRIORS,0,2,2,1.0
LOS_ANGELES_LAKERS,GOLDEN_STATE_WARRIORS,1,1,1,1.0
LOS_ANGELES_LAKERS,HOUSTON_ROCKETS,0,1,0,0.0
LOS_ANGELES_LAKERS,INDIANA_PACERS,1,1,1,1.0
LOS_ANGELES_LAKERS,LOS_ANGELES_CLIPPERS,0,2,1,0.5
LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES,0,1,0,0.0
LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES,1,2,2,1.0
LOS_ANGELES_LAKERS,MIAMI_HEAT,0,1,0,0.0
LOS_ANGELES_LAKERS,MIAMI_HEAT,1,1,1,1.0
LOS_ANGELES_LAKERS,MINNESOTA_TIMBERWOLVES,0,2,0,0.0
LOS_ANGELES_LAKERS,MINNESOTA_TIMBERWOLVES,1,1,1,1.0
LOS_ANGELES_LAKERS,NEW_ORLEANS_PELICANS,0,1,1,1.0
LOS_ANGELES_LAKERS,NEW_YORK_KNICKS,0,1,1,1.0
LOS_ANGELES_LAKERS,OKLAHOMA_CITY_THUNDER,1,1,0,0.0
LOS_ANGELES_LAKERS,ORLANDO_MAGIC,1,1,0,0.0
LOS_ANGELES_LAKERS,PHILADELPHIA_76ERS,0,1,0,0.0
LOS_ANGELES_LAKERS,PHILADELPHIA_76ERS,1,1,1,1.0
LOS_ANGELES_LAKERS,PHOENIX_SUNS,0,2,0,0.0
LOS_ANGELES_LAKERS,PHOENIX_SUNS,1,1,1,1.0
LOS_ANGELES_LAKERS,PORTLAND_TRAIL_BLAZERS,1,2,2,1.0
LOS_ANGELES_LAKERS,SACRAMENTO_KINGS,0,2,2,1.0
LOS_ANGELES_LAKERS,SACRAMENTO_KINGS,1,2,2,1.0
LOS_ANGELES_LAKERS,SAN_ANTONIO_SPURS,0,2,2,1.0
LOS_ANGELES_LAKERS,SAN_ANTONIO_SPURS,1,1,0,0.0
LOS_ANGELES_LAKERS,TORONTO_RAPTORS,0,1,1,1.0
LOS_ANGELES_LAKERS,TORONTO_RAPTORS,1,1,1,1.0
LOS_ANGELES_LAKERS,UTAH_JAZZ,0,2,1,0.5
LOS_ANGELES_LAKERS,UTAH_JAZZ,1,2,2,1.0
LOS_ANGELES_LAKERS,WASHINGTON_WIZARDS,0,1,1,1.0
LOS_ANGELES_LAKERS,WASHINGTON_WIZARDS,1,1,1,1.0
MEMPHIS_GRIZZLIES,ATLANTA_HAWKS,0,1,1,1.0
MEMPHIS_GRIZZLIES,BOSTON_CELTICS,0,1,1,1.0
MEMPHIS_GRIZZLIES,BROOKLYN_NETS,0,1,0,0.0
MEMPHIS_GRIZZLIES,BROOKLYN_NETS,1,2,1,0.5
MEMPHIS_GRIZZLIES,CHARLOTTE_HORNETS,1,1,1,1.0
MEMPHIS_GRIZZLIES,CHICAGO_BULLS,0,1,1,1.0
MEMPHIS_GRIZZLIES,CHICAGO_BULLS,1,1,0,0.0
MEMPHIS_GRIZZLIES,DALLAS_MAVERICKS,0,1,0,0.0
MEMPHIS_GRIZZLIES,DALLAS_MAVERICKS,1,1,1,1.0
MEMPHIS_GRIZZLIES,DENVER_NUGGETS,1,2,1,0.5
MEMPHIS_GRIZZLIES,DETROIT_PISTONS,1,1,1,1.0
MEMPHIS_GRIZZLIES,GOLDEN_STATE_WARRIORS,0,2,0,0.0
MEMPHIS_GRIZZLIES,GOLDEN_STATE_WARRIORS,1,1,1,1.0
MEMPHIS_GRIZZLIES,HOUSTON_ROCKETS,0,2,0,0.0
MEMPHIS_GRIZZLIES,HOUSTON_ROCKETS,1,2,1,0.5
MEMPHIS_GRIZZLIES,INDIANA_PACERS,1,1,1,1.0
MEMPHIS_GRIZZLIES,LOS_ANGELES_CLIPPERS,0,1,0,0.0
MEMPHIS_GRIZZLIES,LOS_ANGELES_CLIPPERS,1,1,0,0.0
MEMPHIS_GRIZZLIES,LOS_ANGELES_LAKERS,0,2,0,0.0
MEMPHIS_GRIZZLIES,LOS_ANGELES_LAKERS,1,1,1,1.0
MEMPHIS_GRIZZLIES,MILWAUKEE_BUCKS,0,1,1,1.0
MEMPHIS_GRIZZLIES,MILWAUKEE_BUCKS,1,1,1,1.0
MEMPHIS_GRIZZLIES,MINNESOTA_TIMBERWOLVES,0,1,1,1.0
MEMPHIS_GRIZZLIES,MINNESOTA_TIMBERWOLVES,1,1,1,1.0
MEMPHIS_GRIZZLIES,NEW_ORLEANS_PELICANS,0,1,1,1.0
MEMPHIS_GRIZZLIES,NEW_ORLEANS_PELICANS,1,2,2,1.0
MEMPHIS_GRIZZLIES,NEW_YORK_KNICKS,0,1,0,0.0
MEMPHIS_GRIZZLIES,OKLAHOMA_CITY_THUNDER,0,1,0,0.0
MEMPHIS_GRIZZLIES,OKLAHOMA_CITY_THUNDER,1,1,0,0.0
MEMPHIS_GRIZZLIES,ORLANDO_MAGIC,1,1,1,1.0
MEMPHIS_GRIZZLIES,PHILADELPHIA_76ERS,0,1,1,1.0
MEMPHIS_GRIZZLIES,PHILADELPHIA_76ERS,1,1,1,1.0
MEMPHIS_GRIZZLIES,PHOENIX_SUNS,0,2,2,1.0
MEMPHIS_GRIZZLIES,PORTLAND_TRAIL_BLAZERS,0,1,1,1.0
MEMPHIS_GRIZZLIES,PORTLAND_TRAIL_BLAZERS,1,1,1,1.0
MEMPHIS_GRIZZLIES,SACRAMENTO_KINGS,0,1,0,0.0
MEMPHIS_GRIZZLIES,SACRAMENTO_KINGS,1,1,1,1.0
MEMPHIS_GRIZZLIES,SAN_ANTONIO_SPURS,0,2,2,1.0
MEMPHIS_GRIZZLIES,SAN_ANTONIO_SPURS,1,1,1,1.0
MEMPHIS_GRIZZLIES,TORONTO_RAPTORS,0,1,1,1.0
MEMPHIS_GRIZZLIES,TORONTO_RAPTORS,1,1,1,1.0
MEMPHIS_GRIZZLIES,UTAH_JAZZ,0,1,1,1.0
MEMPHIS_GRIZZLIES,UTAH_JAZZ,1,1,1,1.0
MEMPHIS_GRIZZLIES,WASHINGTON_WIZARDS,0,1,1,1.0
MEMPHIS_GRIZZLIES,WASHINGTON_WIZARDS,1,1,1,1.0
MIAMI_HEAT,ATLANTA_HAWKS,0,1,0,0.0
MIAMI_HEAT,BOSTON_CELTICS,0,1,0,0.0
MIAMI_HEAT,BOSTON_CELTICS,1,1,0,0.0
MIAMI_HEAT,BROOKLYN_NETS,0,2,1,0.5
MIAMI_HEAT,BROOKLYN_NETS,1,1,1,1.0
MIAMI_HEAT,CHARLOTTE_HORNETS,0,2,2,1.0
MIAMI_HEAT,CHICAGO_BULLS,0,1,0,0.0
MIAMI_HEAT,CLEVELAND_CAVALIERS,1,2,1,0.5
MIAMI_HEAT,DALLAS_MAVERICKS,0,1,0,0.0
MIAMI_HEAT,DALLAS_MAVERICKS,1,1,1,1.0
MIAMI_HEAT,DENVER_NUGGETS,0,1,0,0.0
MIAMI_HEAT,DENVER_NUGGETS,1,1,0,0.0
MIAMI_HEAT,DETROIT_PISTONS,0,2,0,0.0
MIAMI_HEAT,DETROIT_PISTONS,1,1,1,1.0
MIAMI_HEAT,GOLDEN_STATE_WARRIORS,0,1,1,1.0
MIAMI_HEAT,HOUSTON_ROCKETS,0,1,1,1.0
MIAMI_HEAT,INDIANA_PACERS,0,2,1,0.5
MIAMI_HEAT,INDIANA_PACERS,1,1,0,0.0
MIAMI_HEAT,LOS_ANGELES_CLIPPERS,0,1,0,0.0
MIAMI_HEAT,LOS_ANGELES_LAKERS,0,1,0,0.0
MIAMI_HEAT,LOS_ANGELES_LAKERS,1,1,1,1.0
MIAMI_HEAT,MILWAUKEE_BUCKS,0,1,0,0.0
MIAMI_HEAT,MILWAUKEE_BUCKS,1,1,0,0.0
MIAMI_HEAT,MINNESOTA_TIMBERWOLVES,0,1,1,1.0
MIAMI_HEAT,NEW_ORLEANS_PELICANS,1,1,1,1.0
MIAMI_HEAT,NEW_YORK_KNICKS,1,1,0,0.0
MIAMI_HEAT,OKLAHOMA_CITY_THUNDER,0,1,0,0.0
MIAMI_HEAT,OKLAHOMA_CITY_THUNDER,1,1,0,0.0
MIAMI_HEAT,ORLANDO_MAGIC,0,2,1,0.5
MIAMI_HEAT,ORLANDO_MAGIC,1,2,1,0.5
MIAMI_HEAT,PHILADELPHIA_76ERS,0,1,1,1.0
MIAMI_HEAT,PHILADELPHIA_76ERS,1,1,1,1.0
MIAMI_HEAT,PHOENIX_SUNS,0,1,0,0.0
MIAMI_HEAT,PHOENIX_SUNS,1,1,1,1.0
MIAMI_HEAT,PORTLAND_TRAIL_BLAZERS,0,1,1,1.0
MIAMI_HEAT,PORTLAND_TRAIL_BLAZERS,1,1,0,0.0
MIAMI_HEAT,SACRAMENTO_KINGS,0,1,0,0.0
MIAMI_HEAT,SACRAMENTO_KINGS,1,1,0,0.0
MIAMI_HEAT,SAN_ANTONIO_SPURS,0,1,1,1.0
MIAMI_HEAT,SAN_ANTONIO_SPURS,1,1,1,1.0
MIAMI_HEAT,TORONTO_RAPTORS,0,1,0,0.0
MIAMI_HEAT,TORONTO_RAPTORS,1,2,2,1.0
MIAMI_HEAT,UTAH_JAZZ,0,1,1,1.0
MIAMI_HEAT,UTAH_JAZZ,1,1,0,0.0
MIAMI_HEAT,WASHINGTON_WIZARDS,0,1,1,1.0
MILWAUKEE_BUCKS,ATLANTA_HAWKS,0,1,0,0.0
MILWAUKEE_BUCKS,ATLANTA_HAWKS,1,2,1,0.5
MILWAUKEE_BUCKS,BOSTON_CELTICS,0,2,0,0.0
MILWAUKEE_BUCKS,BOSTON_CELTICS,1,1,0,0.0
MILWAUKEE_BUCKS,BROOKLYN_NETS,0,2,1,0.5
MILWAUKEE_BUCKS,BROOKLYN_NETS,1,2,0,0.0
MILWAUKEE_BUCKS,CHARLOTTE_HORNETS,0,2,1,0.5
MILWAUKEE_BUCKS,CHARLOTTE_HORNETS,1,1,1,1.0
MILWAUKEE_BUCKS,CHICAGO_BULLS,0,2,1,0.5
MILWAUKEE_BUCKS,CHICAGO_BULLS,1,2,1,0.5
MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS,0,2,0,0.0
MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS,1,1,0,0.0
MILWAUKEE_BUCKS,DETROIT_PISTONS,0,1,1,1.0
MILWAUKEE_BUCKS,DETROIT_PISTONS,1,1,1,1.0
MILWAUKEE_BUCKS,GOLDEN_STATE_WARRIORS,1,1,0,0.0
MILWAUKEE_BUCKS,HOUSTON_ROCKETS,1,1,1,1.0
MILWAUKEE_BUCKS,INDIANA_PACERS,0,1,1,1.0
MILWAUKEE_BUCKS,INDIANA_PACERS,1,1,1,1.0
MILWAUKEE_BUCKS,LOS_ANGELES_CLIPPERS,0,1,0,0.0
MILWAUKEE_BUCKS,MEMPHIS_GRIZZLIES,0,1,0,0.0
MILWAUKEE_BUCKS,MEMPHIS_GRIZZLIES,1,1,0,0.0
MILWAUKEE_BUCKS,MIAMI_HEAT,0,1,1,1.0
MILWAUKEE_BUCKS,MIAMI_HEAT,1,1,1,1.0
MILWAUKEE_BUCKS,MINNESOTA_TIMBERWOLVES,0,1,1,1.0
MILWAUKEE_BUCKS,NEW_YORK_KNICKS,0,2,0,0.0
MILWAUKEE_BUCKS,OKLAHOMA_CITY_THUNDER,0,2,1,0.5
MILWAUKEE_BUCKS,ORLANDO_MAGIC,0,1,1,1.0
MILWAUKEE_BUCKS,ORLANDO_MAGIC,1,2,2,1.0
MILWAUKEE_BUCKS,PHILADELPHIA_76ERS,0,1,1,1.0
MILWAUKEE_BUCKS,PHILADELPHIA_76ERS,1,2,2,1.0
MILWAUKEE_BUCKS,PORTLAND_TRAIL_BLAZERS,0,1,0,0.0
MILWAUKEE_BUCKS,PORTLAND_TRAIL_BLAZERS,1,1,0,0.0
MILWAUKEE_BUCKS,SACRAMENTO_KINGS,1,1,1,1.0
MILWAUKEE_BUCKS,SAN_ANTONIO_SPURS,0,1,0,0.0
MILWAUKEE_BUCKS,SAN_ANTONIO_SPURS,1,1,1,1.0
MILWAUKEE_BUCKS,TORONTO_RAPTORS,0,1,1,1.0
MILWAUKEE_BUCKS,TORONTO_RAPTORS,1,2,2,1.0
MILWAUKEE_BUCKS,UTAH_JAZZ,0,1,1,1.0
MILWAUKEE_BUCKS,UTAH_JAZZ,1,1,1,1.0
MILWAUKEE_BUCKS,WASHINGTON_WIZARDS,1,2,2,1.0
MINNESOTA_TIMBERWOLVES,ATLANTA_HAWKS,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,ATLANTA_HAWKS,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,BOSTON_CELTICS,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,BOSTON_CELTICS,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,CHARLOTTE_HORNETS,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,CHICAGO_BULLS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,CHICAGO_BULLS,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,CLEVELAND_CAVALIERS,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,CLEVELAND_CAVALIERS,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,DALLAS_MAVERICKS,0,2,2,1.0
MINNESOTA_TIMBERWOLVES,DALLAS_MAVERICKS,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,DENVER_NUGGETS,1,2,2,1.0
MINNESOTA_TIMBERWOLVES,DETROIT_PISTONS,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,GOLDEN_STATE_WARRIORS,0,2,1,0.5
MINNESOTA_TIMBERWOLVES,GOLDEN_STATE_WARRIORS,1,2,0,0.0
MINNESOTA_TIMBERWOLVES,HOUSTON_ROCKETS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,HOUSTON_ROCKETS,1,2,1,0.5
MINNESOTA_TIMBERWOLVES,LOS_ANGELES_CLIPPERS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,LOS_ANGELES_CLIPPERS,1,2,2,1.0
MINNESOTA_TIMBERWOLVES,LOS_ANGELES_LAKERS,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,LOS_ANGELES_LAKERS,1,2,2,1.0
MINNESOTA_TIMBERWOLVES,MEMPHIS_GRIZZLIES,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,MEMPHIS_GRIZZLIES,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,MIAMI_HEAT,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,MILWAUKEE_BUCKS,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,NEW_ORLEANS_PELICANS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,NEW_YORK_KNICKS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,NEW_YORK_KNICKS,1,1,0,0.0
MINNESOTA_TIMBERWOLVES,OKLAHOMA_CITY_THUNDER,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,OKLAHOMA_CITY_THUNDER,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,ORLANDO_MAGIC,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,PHOENIX_SUNS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,PHOENIX_SUNS,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,PORTLAND_TRAIL_BLAZERS,0,2,0,0.0
MINNESOTA_TIMBERWOLVES,PORTLAND_TRAIL_BLAZERS,1,2,2,1.0
MINNESOTA_TIMBERWOLVES,SACRAMENTO_KINGS,0,2,2,1.0
MINNESOTA_TIMBERWOLVES,SACRAMENTO_KINGS,1,2,0,0.0
MINNESOTA_TIMBERWOLVES,SAN_ANTONIO_SPURS,0,2,1,0.5
MINNESOTA_TIMBERWOLVES,SAN_ANTONIO_SPURS,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,TORONTO_RAPTORS,0,1,0,0.0
MINNESOTA_TIMBERWOLVES,TORONTO_RAPTORS,1,1,1,1.0
MINNESOTA_TIMBERWOLVES,UTAH_JAZZ,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,WASHINGTON_WIZARDS,0,1,1,1.0
MINNESOTA_TIMBERWOLVES,WASHINGTON_WIZARDS,1,1,0,0.0
NEW_ORLEANS_PELICANS,ATLANTA_HAWKS,0,1,0,0.0
NEW_ORLEANS_PELICANS,ATLANTA_HAWKS,1,1,0,0.0
NEW_ORLEANS_PELICANS,BOSTON_CELTICS,0,1,0,0.0
NEW_ORLEANS_PELICANS,BOSTON_CELTICS,1,1,0,0.0
NEW_ORLEANS_PELICANS,BROOKLYN_NETS,1,1,0,0.0
NEW_ORLEANS_PELICANS,CHARLOTTE_HORNETS,0,1,0,0.0
NEW_ORLEANS_PELICANS,CHICAGO_BULLS,0,1,1,1.0
NEW_ORLEANS_PELICANS,CHICAGO_BULLS,1,1,1,1.0
NEW_ORLEANS_PELICANS,CLEVELAND_CAVALIERS,0,1,0,0.0
NEW_ORLEANS_PELICANS,CLEVELAND_CAVALIERS,1,1,0,0.0
NEW_ORLEANS_PELICANS,DALLAS_MAVERICKS,0,1,0,0.0
NEW_ORLEANS_PELICANS,DALLAS_MAVERICKS,1,2,1,0.5
NEW_ORLEANS_PELICANS,DENVER_NUGGETS,0,2,0,0.0
NEW_ORLEANS_PELICANS,DENVER_NUGGETS,1,2,1,0.5
NEW_ORLEANS_PELICANS,GOLDEN_STATE_WARRIORS,0,2,0,0.0
NEW_ORLEANS_PELICANS,GOLDEN_STATE_WARRIORS,1,1,0,0.0
NEW_ORLEANS_PELICANS,HOUSTON_ROCKETS,0,1,0,0.0
NEW_ORLEANS_PELICANS,HOUSTON_ROCKETS,1,1,0,0.0
NEW_ORLEANS_PELICANS,INDIANA_PACERS,0,2,0,0.0
NEW_ORLEANS_PELICANS,INDIANA_PACERS,1,1,1,1.0
NEW_ORLEANS_PELICANS,LOS_ANGELES_CLIPPERS,1,1,0,0.0
NEW_ORLEANS_PELICANS,LOS_ANGELES_LAKERS,1,1,0,0.0
NEW_ORLEANS_PELICANS,MEMPHIS_GRIZZLIES,0,2,0,0.0
NEW_ORLEANS_PELICANS,MEMPHIS_GRIZZLIES,1,1,0,0.0
NEW_ORLEANS_PELICANS,MIAMI_HEAT,0,1,0,0.0
NEW_ORLEANS_PELICANS,MINNESOTA_TIMBERWOLVES,1,1,0,0.0
NEW_ORLEANS_PELICANS,NEW_YORK_KNICKS,0,1,0,0.0
NEW_ORLEANS_PELICANS,NEW_YORK_KNICKS,1,1,0,0.0
NEW_ORLEANS_PELICANS,OKLAHOMA_CITY_THUNDER,0,2,0,0.0
NEW_ORLEANS_PELICANS,OKLAHOMA_CITY_THUNDER,1,1,0,0.0
NEW_ORLEANS_PELICANS,ORLANDO_MAGIC,0,1,0,0.0
NEW_ORLEANS_PELICANS,PHILADELPHIA_76ERS,0,1,1,1.0
NEW_ORLEANS_PELICANS,PHOENIX_SUNS,1,1,1,1.0
NEW_ORLEANS_PELICANS,PORTLAND_TRAIL_BLAZERS,0,2,1,0.5
NEW_ORLEANS_PELICANS,PORTLAND_TRAIL_BLAZERS,1,2,0,0.0
NEW_ORLEANS_PELICANS,SACRAMENTO_KINGS,0,1,0,0.0
NEW_ORLEANS_PELICANS,SACRAMENTO_KINGS,1,3,1,0.3333333333333333
NEW_ORLEANS_PELICANS,SAN_ANTONIO_SPURS,0,1,0,0.0
NEW_ORLEANS_PELICANS,TORONTO_RAPTORS,0,1,0,0.0
NEW_ORLEANS_PELICANS,TORONTO_RAPTORS,1,1,0,0.0
NEW_ORLEANS_PELICANS,UTAH_JAZZ,1,2,2,1.0
NEW_ORLEANS_PELICANS,WASHINGTON_WIZARDS,0,1,1,1.0
NEW_ORLEANS_PELICANS,WASHINGTON_WIZARDS,1,1,1,1.0
NEW_YORK_KNICKS,ATLANTA_HAWKS,0,1,0,0.0
NEW_YORK_KNICKS,ATLANTA_HAWKS,1,3,2,0.6666666666666666
NEW_YORK_KNICKS,BOSTON_CELTICS,0,1,0,0.0
NEW_YORK_KNICKS,BOSTON_CELTICS,1,1,0,0.0
NEW_YORK_KNICKS,BROOKLYN_NETS,0,1,1,1.0
NEW_YORK_KNICKS,BROOKLYN_NETS,1,2,2,1.0
NEW_YORK_KNICKS,CHARLOTTE_HORNETS,0,1,1,1.0
NEW_YORK_KNICKS,CHARLOTTE_HORNETS,1,1,1,1.0
NEW_YORK_KNICKS,CHICAGO_BULLS,0,1,0,0.0
NEW_YORK_KNICKS,CHICAGO_BULLS,1,1,0,0.0
NEW_YORK_KNICKS,CLEVELAND_CAVALIERS,1,1,0,0.0
NEW_YORK_KNICKS,DALLAS_MAVERICKS,0,1,0,0.0
NEW_YORK_KNICKS,DENVER_NUGGETS,0,1,1,1.0
NEW_YORK_KNICKS,DENVER_NUGGETS,1,1,1,1.0
NEW_YORK_KNICKS,DETROIT_PISTONS,0,1,1,1.0
NEW_YORK_KNICKS,DETROIT_PISTONS,1,2,0,0.0
NEW_YORK_KNICKS,HOUSTON_ROCKETS,0,1,0,0.0
NEW_YORK_KNICKS,HOUSTON_ROCKETS,1,1,1,1.0
NEW_YORK_KNICKS,INDIANA_PACERS,0,2,1,0.5
NEW_YORK_KNICKS,INDIANA_PACERS,1,1,1,1.0
NEW_YORK_KNICKS,LOS_ANGELES_LAKERS,1,1,0,0.0
NEW_YORK_KNICKS,MEMPHIS_GRIZZLIES,1,1,1,1.0
NEW_YORK_KNICKS,MIAMI_HEAT,0,1,1,1.0
NEW_YORK_KNICKS,MILWAUKEE_BUCKS,1,2,2,1.0
NEW_YORK_KNICKS,MINNESOTA_TIMBERWOLVES,0,1,1,1.0
NEW_YORK_KNICKS,MINNESOTA_TIMBERWOLVES,1,1,0,0.0
NEW_YORK_KNICKS,NEW_ORLEANS_PELICANS,0,1,1,1.0
NEW_YORK_KNICKS,NEW_ORLEANS_PELICANS,1,1,1,1.0
NEW_YORK_KNICKS,OKLAHOMA_CITY_THUNDER,0,1,0,0.0
NEW_YORK_KNICKS,OKLAHOMA_CITY_THUNDER,1,1,0,0.0
NEW_YORK_KNICKS,ORLANDO_MAGIC,0,2,2,1.0
NEW_YORK_KNICKS,ORLANDO_MAGIC,1,2,1,0.5
NEW_YORK_KNICKS,PHILADELPHIA_76ERS,0,2,2,1.0
NEW_YORK_KNICKS,PHOENIX_SUNS,0,1,1,1.0
NEW_YORK_KNICKS,SACRAMENTO_KINGS,1,1,1,1.0
NEW_YORK_KNICKS,SAN_ANTONIO_SPURS,1,1,1,1.0
NEW_YORK_KNICKS,TORONTO_RAPTORS,0,2,2,1.0
NEW_YORK_KNICKS,TORONTO_RAPTORS,1,2,2,1.0
NEW_YORK_KNICKS,UTAH_JAZZ,0,1,0,0.0
NEW_YORK_KNICKS,UTAH_JAZZ,1,1,1,1.0
NEW_YORK_KNICKS,WASHINGTON_WIZARDS,0,2,2,1.0
NEW_YORK_KNICKS,WASHINGTON_WIZARDS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,ATLANTA_HAWKS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,BOSTON_CELTICS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,BROOKLYN_NETS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,CHARLOTTE_HORNETS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,CHICAGO_BULLS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,CLEVELAND_CAVALIERS,0,1,0,0.0
OKLAHOMA_CITY_THUNDER,CLEVELAND_CAVALIERS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,DALLAS_MAVERICKS,0,1,0,0.0
OKLAHOMA_CITY_THUNDER,DALLAS_MAVERICKS,1,3,1,0.3333333333333333
OKLAHOMA_CITY_THUNDER,DENVER_NUGGETS,0,2,1,0.5
OKLAHOMA_CITY_THUNDER,GOLDEN_STATE_WARRIORS,0,2,1,0.5
OKLAHOMA_CITY_THUNDER,GOLDEN_STATE_WARRIORS,1,1,0,0.0
OKLAHOMA_CITY_THUNDER,HOUSTON_ROCKETS,0,1,0,0.0
OKLAHOMA_CITY_THUNDER,HOUSTON_ROCKETS,1,2,2,1.0
OKLAHOMA_CITY_THUNDER,INDIANA_PACERS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,LOS_ANGELES_CLIPPERS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,LOS_ANGELES_CLIPPERS,1,2,2,1.0
OKLAHOMA_CITY_THUNDER,LOS_ANGELES_LAKERS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,MEMPHIS_GRIZZLIES,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,MEMPHIS_GRIZZLIES,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,MIAMI_HEAT,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,MIAMI_HEAT,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,MILWAUKEE_BUCKS,1,2,1,0.5
OKLAHOMA_CITY_THUNDER,MINNESOTA_TIMBERWOLVES,0,1,0,0.0
OKLAHOMA_CITY_THUNDER,MINNESOTA_TIMBERWOLVES,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,NEW_ORLEANS_PELICANS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,NEW_ORLEANS_PELICANS,1,2,2,1.0
OKLAHOMA_CITY_THUNDER,NEW_YORK_KNICKS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,NEW_YORK_KNICKS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,ORLANDO_MAGIC,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,ORLANDO_MAGIC,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,PHILADELPHIA_76ERS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,PHOENIX_SUNS,1,2,2,1.0
OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS,0,2,2,1.0
OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,SACRAMENTO_KINGS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,SACRAMENTO_KINGS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,SAN_ANTONIO_SPURS,0,1,0,0.0
OKLAHOMA_CITY_THUNDER,SAN_ANTONIO_SPURS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,TORONTO_RAPTORS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,TORONTO_RAPTORS,1,1,1,1.0
OKLAHOMA_CITY_THUNDER,UTAH_JAZZ,1,2,2,1.0
OKLAHOMA_CITY_THUNDER,WASHINGTON_WIZARDS,0,1,1,1.0
OKLAHOMA_CITY_THUNDER,WASHINGTON_WIZARDS,1,1,1,1.0
ORLANDO_MAGIC,ATLANTA_HAWKS,1,1,0,0.0
ORLANDO_MAGIC,BOSTON_CELTICS,0,1,0,0.0
ORLANDO_MAGIC,BOSTON_CELTICS,1,1,1,1.0
ORLANDO_MAGIC,BROOKLYN_NETS,0,2,2,1.0
ORLANDO_MAGIC,BROOKLYN_NETS,1,2,2,1.0
ORLANDO_MAGIC,CHARLOTTE_HORNETS,0,1,1,1.0
